baseMVA = 10;

bus = [
    [ 23, 1,  0.08518,  0.03965, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 24, 1,   0.1681, 0.095178, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 25, 1,  0.12511,  0.15022, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 26, 1,  0.01603,  0.02462, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 27, 1,  0.02603,  0.02462, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 28, 1,  0.59456,  0.52262, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 29, 1,  0.12062, 0.059117, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 30, 1,  0.10238, 0.099554, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 31, 1,   0.5134,   0.3185, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 32, 1,  0.47525,  0.45614, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 33, 1,  0.15143,  0.13679, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 34, 1,  0.20538, 0.083302, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 35, 1,   0.1316, 0.093082, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 36, 1,   0.4484,  0.36979, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 37, 1,  0.44052,  0.32164, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 38, 1,  0.11254, 0.055134, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 39, 1, 0.053963, 0.038998, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 40, 1,  0.39305,   0.3426, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 41, 1,  0.32674,  0.27856, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 42, 1,  0.53626,  0.24024, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 43, 1, 0.076247, 0.066562, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 44, 1,  0.05352,  0.03976, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 45, 1, 0.040328, 0.031964, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 46, 1, 0.039653, 0.020758, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 47, 1, 0.066195, 0.042361, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 48, 1, 0.073904, 0.051653, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 49, 1,  0.11477, 0.057965, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 50, 1,  0.91837,   1.2051, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 51, 1,   0.2103,  0.14666, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 52, 1,  0.06668, 0.056608, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 53, 1, 0.042207, 0.040184, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 54, 1,  0.43374,  0.28341, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 55, 1,   0.0621,  0.02686, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 56, 1,  0.09246,  0.08838, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 57, 1, 0.085188, 0.055436, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 58, 1,   0.3453,   0.3324, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 59, 1,   0.0225,  0.01683, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 60, 1, 0.080551, 0.049156, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 61, 1,  0.09586, 0.090758, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 62, 1,  0.06292,   0.0477, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 63, 1,   0.4788,  0.46374, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 64, 1,  0.12094, 0.052006, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 65, 1,  0.13911,  0.10034, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 66, 1,  0.39178,   0.1935, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 67, 1, 0.027741, 0.026713, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 68, 1, 0.052814, 0.025257, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 69, 1,  0.06689, 0.038713, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 70, 1,   0.4675,  0.39514, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 71, 1,  0.59485,  0.23974, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 72, 1,   0.1325, 0.084363, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 73, 1, 0.052699, 0.022482, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 74, 1,  0.86979,  0.61477, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 75, 1, 0.031349, 0.029817, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 76, 1,  0.19239,  0.12243, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 77, 1,  0.06575,  0.04537, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 78, 1,  0.23815,  0.22322, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 79, 1,  0.29455,  0.16247, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 80, 1,  0.48557,  0.43792, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 81, 1,  0.24353,  0.18303, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 82, 1,  0.24353,  0.18303, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 83, 1,  0.13425,  0.11929, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 84, 1,  0.02271,  0.02796, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 85, 1, 0.049513, 0.026515, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 86, 1,  0.38378,  0.25716, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 87, 1,  0.04964,   0.0206, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 88, 1, 0.022473, 0.011806, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 89, 1,  0.06293,  0.04296, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 90, 1,  0.03067,  0.03493, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 91, 1,  0.06253,  0.06679, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 92, 1,  0.11457, 0.081748, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 93, 1, 0.081292, 0.066526, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 94, 1, 0.031733,  0.01596, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 95, 1,  0.03332,  0.06048, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 96, 1,  0.53128,  0.22485, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 97, 1,  0.50703,  0.36742, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 98, 1,  0.02639,   0.0117, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 99, 1,  0.04599, 0.030392, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [100, 1,  0.10066, 0.047572, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [101, 1,  0.45648,   0.3503, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [102, 1,  0.52256,  0.44929, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [103, 1,  0.40843,  0.16846, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [104, 1,  0.14148,  0.13425, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [105, 1,  0.10443, 0.066024, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [106, 1, 0.096793, 0.083647, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [107, 1,  0.49392,  0.41934, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [108, 1,  0.22538,  0.13588, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [109, 1,  0.50921,  0.38721, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [110, 1,   0.1885,  0.17346, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [111, 1,  0.91803,  0.89855, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [112, 1,  0.30508,  0.21537, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [113, 1,  0.05438,  0.04097, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [114, 1,  0.21114,   0.1929, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [115, 1, 0.067009, 0.053336, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [116, 1,  0.16207, 0.090321, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [117, 1, 0.048785, 0.029156, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [118, 1,   0.0339,  0.01898, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9]
];

gen = [
    [1, 0, 0, 10, -10, 1, 100, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
];

branch = [
    [  1,   2,  0.0029752,  0.0010711, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  2,   3,  0.0027273, 0.00098182, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  2,   4,   0.003719,  0.0013388, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  4,   5,  0.0012397,  0.0044628, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  5,   6,  0.0012397,  0.0044628, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  6,   7,  0.0012397,  0.0010331, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  7,   8,  0.0014876,   0.001157, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  8,   9,  0.0017355,  0.0052066, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  2,  10,   0.013719,   0.011107, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 10,  11,  0.0092562,  0.0065207, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 11,  12,   0.015455,   0.025868, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 12,  13,   0.011736,   0.012496, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 13,  14,   0.014876,  0.0097521, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 14,  15,   0.012397,   0.003719, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 15,  16,   0.013223,   0.014876, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 16,  17,   0.012975,   0.014132, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 11,  18,   0.018017,   0.023554, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 18,  19,  0.0097521,   0.015289, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 19,  20,   0.013223,   0.016198, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 20,  21,  0.0099174,    0.01562, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 21,  22,  0.0099174,  0.0065207, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 22,  23,    0.11653,   0.059752, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 23,  24,   0.024215,    0.01114, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 24,  25,   0.010992,   0.008595, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 25,  26,   0.014711,   0.011074, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 26,  27,   0.014711,   0.011074, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  4,  28,  0.0012397,  0.0024463, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 28,  29, 0.00099174,   0.002281, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 29,  30,  0.0099174,    0.02286, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 30,  31,   0.017355,   0.020083, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 31,  32,  0.0099174,  0.0044628, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 32,  33,   0.014711,   0.019339, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 33,  34,   0.014711,   0.019339, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 34,  35,   0.012727,   0.013388, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 30,  36,   0.015455,    0.02157, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 36,  37,   0.010992,  0.0081818, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 29,  38,   0.027273,   0.016033, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 38,  39,    0.02562,   0.016033, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 39,  40,   0.010744,   0.016033, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 40,  41,    0.02314,   0.012397, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 41,  42,   0.097521,   0.070248, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 42,  43,   0.034711,   0.020132, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 43,  44,   0.022314,  0.0080331, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 44,  45,   0.028017,   0.010091, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 45,  46,   0.022314,   0.014702, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 35,  47,   0.017355,    0.01143, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 47,  48,  0.0099174,  0.0065207, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 48,  49,   0.012397,   0.008157, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 49,  50,   0.012397,   0.008157, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 50,  51,   0.019835,   0.013066, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 51,  52,  0.0099174,  0.0065207, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 52,  53,   0.033471,    0.01205, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 53,  54,   0.033471,    0.01205, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 29,  55,   0.032314,   0.011653, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 55,  56,   0.033554,   0.012074, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 56,  57,   0.033554,   0.012074, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 57,  58,   0.058347,   0.045132, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 58,  59,   0.027934,   0.010066, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 59,  60,   0.027934,   0.010066, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 60,  61,   0.017107,  0.0061736, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 61,  62,   0.020413,   0.073736, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  1,  63,   0.002314,  0.0034545, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 63,  64,  0.0096694,   0.016661, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 64,  65,   0.021074,  0.0075868, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 65,  66,   0.017355,  0.0062727, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 66,  67,   0.031653,   0.011405, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 67,  68,   0.041653,   0.027298, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 68,  69,   0.033554,   0.012074, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 69,  70,   0.079504,   0.062893, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 70,  71,   0.013636,  0.0049587, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 71,  72,   0.025041,  0.0090248, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 72,  73,   0.025041,  0.0090248, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 73,  74,   0.017025,   0.011901, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 74,  75,   0.019256,  0.0069421, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 75,  76,   0.048843,   0.014653, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 76,  77,   0.010413,  0.0037438, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 64,  78,   0.046198,   0.030471, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 78,  79,   0.015372,    0.01014, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 79,  80,   0.015372,    0.01014, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 80,  81,   0.021488,   0.011488, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 81,  82,   0.012727,   0.012231, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 82,  83,   0.019008,   0.010579, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 83,  84,   0.020826,  0.0087603, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 84,  85,   0.014876,   0.012231, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 79,  86,   0.013223,   0.015041, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 86,  87,   0.016529,   0.019008, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 87,  88,   0.013223,   0.032479, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 65,  89,   0.055289,   0.019934, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 89,  90,   0.021983,    0.01014, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 90,  91,   0.021983,    0.01014, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 91,  92,   0.021983,    0.01014, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 92,  93,   0.021983,    0.01014, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 93,  94,   0.019256,  0.0095041, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 94,  95,   0.040992,   0.011405, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 91,  96,   0.016198,   0.014876, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 96,  97,   0.016198,   0.014876, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 97,  98,   0.015421,   0.010083, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 98,  99,  0.0061653,   0.026281, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [  1, 100,  0.0051653,  0.0021901, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [100, 101,   0.012405,   0.019339, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [101, 102,   0.011132,  0.0073388, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [102, 103,   0.019066,  0.0099421, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [103, 104,   0.036942,   0.013289, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [104, 105,   0.013488,  0.0048595, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [105, 106,   0.027273,  0.0081818, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [106, 107,   0.012893,  0.0046364, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [107, 108,   0.031562,   0.011355, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [108, 109,   0.013438,  0.0048347, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [109, 110,   0.031562,   0.011355, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [110, 111,   0.020207,  0.0072645, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [110, 112,   0.017256,  0.0062231, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [112, 113,   0.019017,   0.006843, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [100, 114,    0.05043,   0.018149, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [114, 115,   0.015421,   0.010496, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [115, 116,   0.030843,   0.020331, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [116, 117,   0.033471,   0.030331, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [117, 118,   0.040413,   0.036198, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 46,  27,   0.043455,   0.024174, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [ 17,  27,   0.043455,   0.024099, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [  8,  24,   0.035306,   0.012719, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [ 54,  43,   0.039669,   0.014281, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [ 62,  49,   0.029752,   0.010711, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [ 37,  62,   0.047107,   0.047273, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [  9,  40,   0.043802,   0.027669, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [ 58,  96,   0.032702,   0.011777, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [ 73,  91,   0.056198,   0.053554, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [ 88,  75,    0.03357,   0.012099, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [ 99,  77,   0.038231,   0.013835, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [108,  83,   0.053802,   0.019339, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [105,  86,   0.067149,   0.024174, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [110, 118,   0.058587,   0.021099, 0, 0, 0, 0, 0, 0, 0, -360, 360],
    [ 25,  35,   0.041322,   0.041322, 0, 0, 0, 0, 0, 0, 0, -360, 360]
];

gencost = [
    [2, 0, 0, 3, 0, 20, 0]
];

